place,country,google_maps_url,description,region,place_type,blog_source,romance,family,cost,nature,adventure,culture,food,relaxation,service,accessibility,description_count,last_updated
the Black Church,Albania,https://goo.gl/maps/HfkojTV3mw56HU469,"Located right next to Council Square, you will find the Black Church, one of the most impressive Gothic-style churches you will see in Eastern Europe and one of the most famous landmarks of Brasov.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
the Blue Eye,Albania,https://goo.gl/maps/YPrX1gkfDQ1pqESH9,"After a good night's sleep, have an epic breakfast at Shpella Guesthouse and set off to the Blue Eye, one of the most popular hikes to do in Theth. Due to its popularity, you can expect many more people doing this hike than the one I recommended the day before.

The Blue Eye trail begins just south of Shpella Guesthouse, where you will have to walk down along the right bank of the river until you cross the rocky river bed you crossed yesterday (at a different point). From here, you will have the option to either continue to the Blue Eye or check out Theth Waterfall.

Located not too far from the mountainous village of Theth in Northern Albania, hiking to the Blue Eye, a stunning deep-blue-colored waterfall nestled among the valleys and canyons of the Albanian Alps, is one of the most popular side activities you can do while you stay in Theth for a night before tackling the big Theth-Valbona hike.",,,,4,5,12,9,8,4,2,7,4,6,1,2026-04-07
the Cathedral of Saint Mother Teresa,Albania,https://goo.gl/maps/TFY4fg9a6Mjv9RRF9,"Once you are done at the national library, walk across the main road and you will find the Cathedral of Saint Mother Teresa, one of the most prominent structures in the city with an impressive bell tower that you can climb up to the top to get an incredible vantage point over the city and the surrounding areas.",,,,3,5,4,5,7,10,0,6,1,9,1,2026-04-07
the Catholic Cathedral of Our Lady of Perpetual Succour,Albania,https://goo.gl/maps/uTF96ws2FMCB7C9j9,"Before we cross the river and explore the other side of Prizren, I highly recommend you walk west from the old town and check out the Catholic Cathedral of Our Lady of Perpetual Succour, a stunning cathedral featuring a striking neo-Gothic design and towering spires that dominate the city's skyline.",,,,6,4,4,3,3,10,0,8,3,9,1,2026-04-07
the Church of Saint John the Theologian,Albania,https://goo.gl/maps/ExAgQx9WQszEPanJ9,"Once you arrive at Kaneo Beach, you should find a path that goes up the cliff. It is a nice easy walk up along the lake and up the cliff that should take about 20 - 30 minutes to complete and at the top of the cliff, awaits the Church of Saint John the Theologian, one of the most iconic places at Lake Ohrid.",,,,5,6,4,9,8,7,0,7,1,6,1,2026-04-07
the Church of Saints Clement and Panteleimon,Albania,https://goo.gl/maps/SaJk6rRzDD2aSnDAA,"After you are done at the church, continue making your way towards Samuel's Fortress and you will stumble upon one of the most impressive structures here, the Church of Saints Clement and Panteleimon, a Byzantine church known for its incredible history, impressive architecture, and archeological sites the church was built on top of.",,,,2,4,0,0,4,10,0,4,3,8,1,2026-04-07
the Church of St Paraskeva,Albania,https://goo.gl/maps/jaTqrPkh1AqSxRAr8,"Not too far from St. Alexander Nevsky Cathedral, you will find the Church of St Paraskeva, a massive unique-looking church built in the early 20th Century with a similar architectural style to the St. Alexander Nevsky Cathedral but smaller and with a little twist. A great place to drop by before we continue on our journey.",,,,3,4,0,0,1,9,0,5,4,9,1,2026-04-07
the Church of St. Donatus,Albania,https://goo.gl/maps/rpAdB1qme4QsgQ3J9,"And of course, you have to visit one of the most famous landmarks in Zadar, the Church of St. Donatus, an impressive circular church constructed in the 9th Century and is considered to be the largest Pre-Romanesque building you will find in Croatia.",,,,3,2,0,0,2,10,0,4,4,9,1,2026-04-07
the Church of St. Nicholas the Miracle-Maker,Albania,https://goo.gl/maps/fk3TBYfzEQkW6Van9,"Another unique-looking church to see in Sofia is the Church of St. Nicholas the Miracle-Maker, a Russian Orthodox church built in the early 20th Century in a beautiful Russian Revival architectural style, which is unlike the other churches with large domed designs you see elsewhere. This church features 5 striking spires with iconic golden domes at the top which stands out from all the architecture around it so be sure to check it out.",,,,2,3,4,1,0,10,0,4,0,6,1,2026-04-07
the Church on the Hill,Albania,https://goo.gl/maps/ceLrvX4ASH7pkijRA,"You can climb the 175 steps to reach the top of Citadel Hill and explore its many historic sites, including all the old watchtowers along the fortification walls and the Church on the Hill, and the Saxon Cemetery.",,,,4,5,4,9,9,10,0,8,2,7,1,2026-04-07
the Council Square,Albania,https://goo.gl/maps/EzkGi1u4A6ZDA5gcA,"But before all that, we are going to spend our first day here exploring all the tourist attractions in town starting with a visit to the Council Square, a large, open-air public square that has been a central meeting place for people here for centuries. The square is surrounded by some of the most beautiful historical buildings and colorful Baroque-style houses in town which make for a great place to begin our exploration.",,,,4,5,8,2,4,10,1,7,5,8,1,2026-04-07
the Covered Stairway,Albania,https://goo.gl/maps/J6vbkjiZWJurFYpQ9,"To get to the church on the hill, you are going to have to walk through the Covered Stairway, a 17th-century stairway that was built for students to use to allow them to walk from the lower part of the citadel to the upper part, where a school and a church are located.",,,,1,3,4,3,5,10,0,4,2,7,1,2026-04-07
the Cross,Albania,https://goo.gl/maps/Yoyg2vqwoR91QKxo8,"Up at the top, you will find an old fortress that was constructed to serve as a strategic point for defense during Dubrovnik's tumultuous past, a restaurant where you can dine as you watch the sun go down, and an observation deck at the Cross stone monument where you can sit and enjoy the magic hour.",,,,6,6,4,8,4,8,2,10,4,7,1,2026-04-07
the Five Wells Square,Albania,https://goo.gl/maps/HhhqAVBDU13WhzjM6,"Right out of the gate, you will find the Five Wells Square, an iconic public square built in the 16th Century and is considered to be the oldest town square in the country.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
the Grand Plaza Restaurant,Albania,https://goo.gl/maps/bTCcSaaSAa3JbV3D7,"For the best restaurant in Sibiu to try local Romanian cuisine, I highly recommend the Grand Plaza Restaurant, a nice family-run restaurant that serves a wide selection of traditional Romanian dishes like Sarmale and Tochitura as well as the Transylvanian take on German dishes like schnitzel and grilled sausages, all of which are home-cooked, served in big portions, and priced affordably with many dishes costing only around 5 - 6 EUR.",,,,1,4,12,2,2,9,10,5,5,4,1,2026-04-07
the Greeting to the Sun,Albania,https://goo.gl/maps/mSDsFEopZ79WzbfG7,"Located right by the Sea Organ, you will also find another incredibly creative tourist attraction called the Greeting to the Sun, an awesome art installation designed by the same Croatian architecture that brought the awesome Sea Organ to Zadar.",,,,5,5,4,8,3,9,1,7,3,6,1,2026-04-07
the House of Leaves Museum,Albania,https://goo.gl/maps/4LQsKL885WdKJe3H6,"If Bunk'Art 2 has intrigued you to learn more about the dark past of Albania during the communist era, the House of Leaves Museum is a great place to dive deep into how the state controlled the people of Albania, the equipment they used, and the techniques they employed to bug people.",,,,1,1,4,2,5,10,1,1,3,4,1,2026-04-07
the Land Gate,Albania,https://goo.gl/maps/t8Thi2G4G1uFiv3XA,"Like most old towns in Europe, some of the coolest tourist attractions you will find in Zadar are located inside the old town area surrounded by medieval walls and the only way you can enter the area is through the Land Gate, one of the most iconic landmarks and the first tourist attraction you will see here.",,,,3,5,4,1,5,10,1,7,8,10,1,2026-04-07
the Mother of God of Ljeviš Church,Albania,https://goo.gl/maps/jjXE9UVNWhVSX6ai8,"Other tourist attractions in Prizren you should check out are the Mother of God of Ljeviš Church, a beautiful 14th Century Orthodox considered part of the UNESCO World Heritage Site, the Turkish Bath, a well-preserved Turkish bath with its walls and roofs still intact, and the Albanian League of Prizren, a museum dedicated to the political organization who advocate for the rights and interests of the Albanian people, who were living under Ottoman rule at the time.",,,,2,5,0,3,2,10,0,5,3,7,1,2026-04-07
the Museum of Yugoslavia,Albania,https://goo.gl/maps/3emmm4ktX4Tr52Qk8,"After you are done with Saint Sava Temple, it is time to learn more about the history of the forgotten country of Yugoslavia, a country that unified the Slavic people of the Balkans... for a brief moment at least, and there is no better place to do that than at the Museum of Yugoslavia.",,,,2,4,4,0,3,10,2,4,6,7,1,2026-04-07
the National Palace of Culture,Albania,https://goo.gl/maps/3ddP43TVjWduttdd9,"After the museum, you can then spend the rest of the day hanging out around the National Palace of Culture, one of the most popular places for locals to hang out, especially on the weekends thanks to its spacious public areas. Make your way back from the palace to the city center via Bulevar Vitosha, a bustling pedestrian street lined with posh stores, restaurants, and bars you can indulge yourself in.",,,,2,4,4,0,1,9,4,6,7,9,1,2026-04-07
the National University Library of Kosovo,Albania,https://goo.gl/maps/icj6hC4aikzwL4p56,"First order of business, we are going to visit the National University Library of Kosovo which many people considered to be the ugliest building in the world but to tell you the truth, I do not know what the hell they were talking about. This place is freaking amazing!",,,,0,1,4,2,5,7,0,2,4,7,1,2026-04-07
the Old Swimming Court,Albania,https://goo.gl/maps/pjv1NrVWfua89cA48,"Last but not least, if you are looking for the best sunset spots at Lake Ohrid, and you should since Lake Ohrid is one of the best places to witness the sunset in the country, you just can't beat the view of the lake and Ohrid's Old Town from the Old Swimming Court.",,,,7,3,4,10,5,4,0,9,2,5,1,2026-04-07
the Pyramid of Tirana,Albania,https://goo.gl/maps/YKdNUUDJjZ96CMuK6,"Other things to check out in Tirana are the Pyramid of Tirana, a creative space built on top of a communist-era pyramid structure, Tirana's New Bazaar, a great place to find delicious food to eat or go people-watching, or if you have an extra day, go on a day trip to Kruje and learn more about Skanderbeg in his last stronghold before the Ottomans took over.

The Pyramid of Tirana is a remnant structure from the communist era, where it was initially built as a museum to display the legacy of Enver Hoxha, a long-time communist leader of Albania.",,,,3,4,12,3,4,7,4,5,5,6,1,2026-04-07
the Sea Organ,Albania,https://goo.gl/maps/kNbfk8CHSv95EKYr7,"As you make your way towards the northeastern side of Zadar's Old Town, you will stumble upon the Sea Organ, a large experimental musical instrument and an art installation mounted beneath a staircase that descends into the sea, with a system of pipes and whistles hidden beneath them.",,,,4,5,0,8,7,10,1,7,5,7,1,2026-04-07
the Statue of Bill Clinton,Albania,https://goo.gl/maps/sogvPwF2rT1WzjNV7,"Also, after you are done with Kurrizi, be sure to drop by and check out the Statue of Bill Clinton, a monument erected in 2009 depicting Clinton with his arm raised and a broad smile on his face, standing tall on the street that was named after the US 42nd president. I've never seen Bill Clinton more revered than here, not even in the US.",,,,2,2,4,2,2,10,0,4,2,8,1,2026-04-07
the Stone Bridge,Albania,https://goo.gl/maps/kVX8UoiR8CJRn2Ji9,"Once you are done, you can cross the Stone Bridge that connects the 2 sides of the city together, which is a tourist attraction in itself with its beautiful iconic Ottoman-style stone arch bridge that reminds us how influential the Ottomans were to his part of Europe.",,,,3,4,4,5,6,10,0,5,0,7,1,2026-04-07
the Victor Monument,Albania,https://goo.gl/maps/m6EUW2HVUxPRLGmH9,"Be sure to go all the way to the Victor Monument, a monument celebrating Serbia's victory during the Balkan Wars, and check out the views of the 2 rivers. It is quite a sight to behold.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
the center of Kruje,Albania,https://goo.gl/maps/6keWUFedXgQMnKqd6,"The journey takes around an hour, and you will be dropped off at the center of Kruje, only a few minutes' walk to the Kruje Castle. Make sure you remember this location since you will have to come back here and get the bus back to Kruje.",,,,1,3,8,5,6,6,0,6,7,9,1,2026-04-07
the town center,Albania,https://goo.gl/maps/obP6hQ4deN59oQxR6,"There are 2 areas in Theth, the town center (if I could call it a town) and Fushe Thethi in the outer rim of the town where Shpella Guesthouse is located. It is only a 15-minute walk from one another, but the view is so much better in Fushe Thethi, hence why I recommend Shpella Guesthouse.",,,,4,4,8,5,3,8,1,7,6,8,1,2026-04-07
this intersection,Albania,https://goo.gl/maps/hPCpsjWf68CHLJvg9,"Everywhere you look outside of the old town area, you will find many bullet-ridden buildings that are left in ruins but still standing with a large concentration of them around this intersection.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
this trailhead,Albania,https://goo.gl/maps/kh6douCFS7A3ac3g7,The trail begins from this trailhead on the western side of town. You should be able to reach the trailhead on foot from Peja city center in about 20 - 30 minutes. You can stroll along the riverside boardwalk I recommended earlier so that you can get a glimpse of the view you will be seeing during the hike.,,,,2,4,4,10,9,1,0,7,3,8,1,2026-04-07
this viewpoint,Albania,https://goo.gl/maps/Vuspdc3XXRZXy2aJ7,"It should take about 30 minutes to hike from Split's Old Town to Vrh Telegrin lookout point and along the way, you will find all sorts of cool attractions that will keep you busy the entire time like this viewpoint, a small St. Nicholas Church, a natural history museum and zoo, and Marjan observatory.",,,,3,7,4,10,8,7,0,7,1,8,1,2026-04-07
town center,Albania,https://goo.gl/maps/obP6hQ4deN59oQxR6,"Theth has 2 areas, the town center, and Fushe Thethi. Depending on where your accommodation is, you can tell your driver to drop you off there so you do not have to walk.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
trailhead,Albania,https://goo.gl/maps/9EWthqx9masH94fQ7,You can also hike all the way to the top in about 45 minutes to an hour along the 2.4 km hiking trail that snakes its way up to the top of Tampa Mountain. The trail begins at this trailhead located not too far from the cable car station.,,,,2,4,4,10,10,0,0,6,0,5,1,2026-04-07
trailhead in Theth,Albania,https://goo.gl/maps/xLXRYXavhYrQJ4fj8,Today will be a big day for you as you will be hiking the famous Theth-Valbona trail for 7 hours through one of the most beautiful mountains you will see in Albania. Your journey begins from the trailhead in Theth.,,,,2,4,4,10,10,0,0,7,1,8,1,2026-04-07
trailhead of the Theth-Valbona hike,Albania,https://goo.gl/maps/xLXRYXavhYrQJ4fj8,"Turn right at the intersection and then follow the trail, cross the riverbed again, and you should see a sign directing you to the trailhead of the Theth-Valbona hike.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
viewing platform inside Berat Castle,Albania,https://goo.gl/maps/WgAqFCo6w4GB7AwPA,"One of the best viewpoints in Berat is at the viewing platform inside Berat Castle, so be sure to get all the way to the end. From up there, you will be able to see Berat city, the Gorica Quarter, and the surrounding landscapes from above.",,,,3,4,4,10,8,7,0,7,3,8,1,2026-04-07
viewpoints,Albania,https://goo.gl/maps/s1TFAendUsSaqudi7,"With the bike, you can visit some of the most popular viewpoints along the canyon or you can zipline across the canyon for 10 EUR instead if you have never done it before.",,,,5,5,20,5,5,5,5,5,5,5,1,2026-04-07
Đurđevića Tara Bridge,Albania,https://goo.gl/maps/hNoq1GYf3KDF7Dcq9,"The tour will take you to the harder-to-reach places in the Northern part of Montenegro like Đurđevića Tara Bridge, a bridge that crosses the Tara Canyon, the deepest canyon in Europe, with the deepest point at around 1300 meters high.",,,,2,5,4,10,10,5,1,6,3,5,1,2026-04-07
